"Date","WaterTemp","Salinity","Location"
2021-10-19 08:42:00,14.98,32.15,"FortPoint"
2021-10-19 08:48:00,14.97,32.15,"FortPoint"
2021-10-19 08:54:00,14.95,32.15,"FortPoint"
2021-10-19 09:00:00,14.97,32.15,"FortPoint"
2021-10-19 09:06:00,14.95,32.15,"FortPoint"
2021-10-19 09:12:00,14.95,32.15,"FortPoint"
2021-10-19 09:18:00,14.96,32.15,"FortPoint"
2021-10-19 09:24:00,14.95,32.15,"FortPoint"
2021-10-19 09:30:00,14.95,32.15,"FortPoint"
2021-10-19 09:36:00,14.95,32.15,"FortPoint"
2021-10-19 09:42:00,14.96,32.15,"FortPoint"
2021-10-19 09:48:00,14.95,32.16,"FortPoint"
2021-10-19 09:54:00,14.95,32.16,"FortPoint"
2021-10-19 10:00:00,14.97,32.16,"FortPoint"
2021-10-19 10:06:00,14.98,32.16,"FortPoint"
2021-10-19 10:12:00,14.98,32.16,"FortPoint"
2021-10-19 10:18:00,14.99,32.16,"FortPoint"
2021-10-19 10:24:00,15,32.16,"FortPoint"
2021-10-19 10:30:00,15.01,32.16,"FortPoint"
2021-10-19 10:36:00,15.01,32.16,"FortPoint"
2021-10-19 10:42:00,15.01,32.16,"FortPoint"
2021-10-19 10:48:00,15,32.16,"FortPoint"
2021-10-19 10:54:00,15,32.16,"FortPoint"
2021-10-19 11:00:00,14.98,32.16,"FortPoint"
2021-10-19 11:06:00,14.98,32.16,"FortPoint"
2021-10-19 11:12:00,14.97,32.16,"FortPoint"
2021-10-19 11:18:00,14.97,32.16,"FortPoint"
2021-10-19 11:24:00,14.96,32.16,"FortPoint"
2021-10-19 11:30:00,14.97,32.16,"FortPoint"
2021-10-19 11:36:00,14.97,32.16,"FortPoint"
2021-10-19 11:42:00,14.97,32.16,"FortPoint"
2021-10-19 11:48:00,14.97,32.16,"FortPoint"
2021-10-19 11:54:00,15,32.16,"FortPoint"
2021-10-20 12:00:00,15.01,32.16,"FortPoint"
2021-10-20 12:06:00,15.05,32.16,"FortPoint"
2021-10-20 12:12:00,15.05,32.16,"FortPoint"
2021-10-20 12:18:00,15.04,32.16,"FortPoint"
2021-10-20 12:24:00,15.05,32.16,"FortPoint"
2021-10-20 12:30:00,15.06,32.16,"FortPoint"
2021-10-20 12:36:00,15.05,32.16,"FortPoint"
2021-10-20 12:42:00,15.04,32.16,"FortPoint"
2021-10-20 12:48:00,15.04,32.16,"FortPoint"
2021-10-20 12:54:00,15.04,32.16,"FortPoint"
2021-10-20 01:00:00,15.03,32.16,"FortPoint"
2021-10-20 01:06:00,15,32.16,"FortPoint"
2021-10-20 01:12:00,14.99,32.16,"FortPoint"
2021-10-20 01:18:00,14.97,32.16,"FortPoint"
2021-10-20 01:24:00,14.95,32.16,"FortPoint"
2021-10-20 01:30:00,14.95,32.16,"FortPoint"
2021-10-20 01:36:00,14.94,32.17,"FortPoint"
2021-10-20 01:42:00,14.93,32.17,"FortPoint"
2021-10-20 01:48:00,14.93,32.17,"FortPoint"
2021-10-20 01:54:00,14.96,32.16,"FortPoint"
2021-10-20 02:00:00,15.02,32.12,"FortPoint"
2021-10-20 02:06:00,15.07,32.11,"FortPoint"
2021-10-20 02:12:00,15.06,32.12,"FortPoint"
2021-10-20 02:18:00,15.14,32.08,"FortPoint"
2021-10-20 02:24:00,15.13,32.08,"FortPoint"
2021-10-20 02:30:00,15.19,32.05,"FortPoint"
2021-10-20 02:36:00,15.24,32.04,"FortPoint"
2021-10-20 02:42:00,15.25,32.03,"FortPoint"
2021-10-20 02:48:00,15.25,32.03,"FortPoint"
2021-10-20 02:54:00,15.24,32.03,"FortPoint"
2021-10-20 03:00:00,15.27,32.01,"FortPoint"
2021-10-20 03:06:00,15.25,32.02,"FortPoint"
2021-10-20 03:12:00,15.26,32.01,"FortPoint"
2021-10-20 03:18:00,15.27,32,"FortPoint"
2021-10-20 03:24:00,15.25,32.01,"FortPoint"
2021-10-20 03:30:00,15.29,31.99,"FortPoint"
2021-10-20 03:36:00,15.3,31.99,"FortPoint"
2021-10-20 03:42:00,15.3,31.99,"FortPoint"
2021-10-20 03:48:00,15.29,31.99,"FortPoint"
2021-10-20 03:54:00,15.25,32.01,"FortPoint"
2021-10-20 04:00:00,15.17,32.04,"FortPoint"
2021-10-20 04:06:00,15.19,32.02,"FortPoint"
2021-10-20 04:12:00,15.24,32.01,"FortPoint"
2021-10-20 04:18:00,15.28,31.99,"FortPoint"
2021-10-20 04:24:00,15.29,31.99,"FortPoint"
2021-10-20 04:30:00,15.28,31.99,"FortPoint"
2021-10-20 04:36:00,15.27,32,"FortPoint"
2021-10-20 04:42:00,15.26,32,"FortPoint"
2021-10-20 04:48:00,15.26,31.99,"FortPoint"
2021-10-20 04:54:00,15.26,31.99,"FortPoint"
2021-10-20 05:00:00,15.25,31.99,"FortPoint"
2021-10-20 05:06:00,15.24,31.99,"FortPoint"
2021-10-20 05:12:00,15.23,31.99,"FortPoint"
2021-10-20 05:18:00,15.22,31.99,"FortPoint"
2021-10-20 05:24:00,15.22,31.99,"FortPoint"
2021-10-20 05:30:00,15.22,31.99,"FortPoint"
2021-10-20 05:36:00,15.22,31.99,"FortPoint"
2021-10-20 05:42:00,15.22,31.99,"FortPoint"
2021-10-20 05:48:00,15.22,31.99,"FortPoint"
2021-10-20 05:54:00,15.21,31.99,"FortPoint"
2021-10-20 06:00:00,15.21,31.99,"FortPoint"
2021-10-20 06:06:00,15.21,31.99,"FortPoint"
2021-10-20 06:12:00,15.2,31.99,"FortPoint"
2021-10-20 06:18:00,15.19,31.99,"FortPoint"
2021-10-20 06:24:00,15.1,32.01,"FortPoint"
2021-10-20 06:30:00,15.04,32.03,"FortPoint"
2021-10-20 06:36:00,15.03,32.03,"FortPoint"
2021-10-20 06:42:00,15,32.03,"FortPoint"
2021-10-20 06:48:00,14.99,32.04,"FortPoint"
2021-10-20 06:54:00,14.97,32.04,"FortPoint"
2021-10-20 07:00:00,14.95,32.05,"FortPoint"
2021-10-20 07:06:00,14.93,32.05,"FortPoint"
2021-10-20 07:12:00,14.92,32.06,"FortPoint"
2021-10-20 07:18:00,14.91,32.06,"FortPoint"
2021-10-20 07:24:00,14.9,32.07,"FortPoint"
2021-10-20 07:30:00,14.89,32.07,"FortPoint"
2021-10-20 07:36:00,14.89,32.07,"FortPoint"
2021-10-20 07:42:00,14.88,32.07,"FortPoint"
2021-10-20 07:48:00,14.88,32.07,"FortPoint"
2021-10-20 07:54:00,14.88,32.08,"FortPoint"
2021-10-20 08:00:00,14.87,32.08,"FortPoint"
2021-10-20 08:06:00,14.87,32.08,"FortPoint"
2021-10-20 08:12:00,14.87,32.08,"FortPoint"
2021-10-20 08:18:00,14.86,32.09,"FortPoint"
2021-10-20 08:24:00,14.83,32.11,"FortPoint"
2021-10-20 08:30:00,14.8,32.12,"FortPoint"
2021-10-20 08:36:00,14.78,32.13,"FortPoint"
2021-10-20 08:42:00,14.76,32.14,"FortPoint"
2021-10-20 08:48:00,14.75,32.14,"FortPoint"
2021-10-20 08:54:00,14.74,32.15,"FortPoint"
2021-10-20 09:00:00,14.73,32.15,"FortPoint"
2021-10-20 09:06:00,14.72,32.16,"FortPoint"
2021-10-20 09:12:00,14.71,32.17,"FortPoint"
2021-10-20 09:18:00,14.7,32.17,"FortPoint"
2021-10-20 09:24:00,14.69,32.17,"FortPoint"
2021-10-20 09:30:00,14.69,32.17,"FortPoint"
2021-10-20 09:36:00,14.7,32.17,"FortPoint"
2021-10-20 09:42:00,14.7,32.17,"FortPoint"
2021-10-20 09:48:00,14.72,32.16,"FortPoint"
2021-10-20 09:54:00,14.72,32.16,"FortPoint"
2021-10-20 10:00:00,14.72,32.16,"FortPoint"
2021-10-20 10:06:00,14.73,32.16,"FortPoint"
2021-10-20 10:12:00,14.73,32.16,"FortPoint"
2021-10-20 10:18:00,14.72,32.16,"FortPoint"
2021-10-20 10:24:00,14.72,32.16,"FortPoint"
2021-10-20 10:30:00,14.71,32.16,"FortPoint"
2021-10-20 10:36:00,14.71,32.16,"FortPoint"
2021-10-20 10:42:00,14.71,32.16,"FortPoint"
2021-10-20 10:48:00,14.71,32.16,"FortPoint"
2021-10-20 10:54:00,14.7,32.16,"FortPoint"
2021-10-20 11:00:00,14.7,32.16,"FortPoint"
2021-10-20 11:06:00,14.7,32.16,"FortPoint"
2021-10-20 11:12:00,14.7,32.16,"FortPoint"
2021-10-20 11:18:00,14.7,32.16,"FortPoint"
2021-10-20 11:24:00,14.7,32.17,"FortPoint"
2021-10-20 11:30:00,14.69,32.17,"FortPoint"
2021-10-20 11:36:00,14.69,32.17,"FortPoint"
2021-10-20 11:42:00,14.69,32.16,"FortPoint"
2021-10-20 11:48:00,14.69,32.17,"FortPoint"
2021-10-20 11:54:00,14.68,32.16,"FortPoint"
2021-10-20 12:00:00,14.67,32.14,"FortPoint"
2021-10-20 12:06:00,14.68,32.13,"FortPoint"
2021-10-20 12:12:00,14.69,32.13,"FortPoint"
2021-10-20 12:18:00,14.69,32.13,"FortPoint"
2021-10-20 12:24:00,14.69,32.14,"FortPoint"
2021-10-20 12:30:00,14.69,32.13,"FortPoint"
2021-10-20 12:36:00,14.69,32.13,"FortPoint"
2021-10-20 12:42:00,14.69,32.13,"FortPoint"
2021-10-20 12:48:00,14.69,32.12,"FortPoint"
2021-10-20 12:54:00,14.7,32.11,"FortPoint"
2021-10-20 01:00:00,14.71,32.12,"FortPoint"
2021-10-20 01:06:00,14.71,32.13,"FortPoint"
2021-10-20 01:12:00,14.71,32.13,"FortPoint"
2021-10-20 01:18:00,14.71,32.14,"FortPoint"
2021-10-20 01:24:00,14.71,32.14,"FortPoint"
2021-10-20 01:30:00,14.7,32.14,"FortPoint"
2021-10-20 01:36:00,14.7,32.15,"FortPoint"
2021-10-20 01:42:00,14.7,32.15,"FortPoint"
2021-10-20 01:48:00,14.7,32.15,"FortPoint"
2021-10-20 01:54:00,14.7,32.15,"FortPoint"
2021-10-20 02:00:00,14.7,32.15,"FortPoint"
2021-10-20 02:06:00,14.7,32.14,"FortPoint"
2021-10-20 02:12:00,14.7,32.16,"FortPoint"
2021-10-20 02:18:00,14.73,32.16,"FortPoint"
2021-10-20 02:24:00,14.71,32.16,"FortPoint"
2021-10-20 02:30:00,14.73,32.15,"FortPoint"
2021-10-20 02:36:00,14.71,32.15,"FortPoint"
2021-10-20 02:42:00,14.86,32.11,"FortPoint"
2021-10-20 02:48:00,14.85,32.11,"FortPoint"
2021-10-20 02:54:00,14.87,32.11,"FortPoint"
2021-10-20 03:00:00,14.86,32.11,"FortPoint"
2021-10-20 03:06:00,14.88,32.1,"FortPoint"
2021-10-20 03:12:00,14.89,32.1,"FortPoint"
2021-10-20 03:18:00,14.89,32.09,"FortPoint"
2021-10-20 03:24:00,14.89,32.09,"FortPoint"
2021-10-20 03:30:00,14.9,32.08,"FortPoint"
2021-10-20 03:36:00,14.9,32.07,"FortPoint"
2021-10-20 03:42:00,14.88,32.08,"FortPoint"
2021-10-20 03:48:00,14.85,32.1,"FortPoint"
2021-10-20 03:54:00,14.85,32.09,"FortPoint"
2021-10-20 04:00:00,14.79,32.1,"FortPoint"
2021-10-20 04:06:00,14.83,32.1,"FortPoint"
2021-10-20 04:12:00,14.86,32.09,"FortPoint"
2021-10-20 04:18:00,14.88,32.08,"FortPoint"
2021-10-20 04:24:00,14.88,32.08,"FortPoint"
2021-10-20 04:30:00,14.87,32.08,"FortPoint"
2021-10-20 04:36:00,14.87,32.08,"FortPoint"
2021-10-20 04:42:00,14.89,32.08,"FortPoint"
2021-10-20 04:48:00,14.89,32.08,"FortPoint"
2021-10-20 04:54:00,14.88,32.08,"FortPoint"
2021-10-20 05:00:00,14.88,32.07,"FortPoint"
2021-10-20 05:06:00,14.88,32.07,"FortPoint"
2021-10-20 05:12:00,14.88,32.06,"FortPoint"
2021-10-20 05:18:00,14.88,32.06,"FortPoint"
2021-10-20 05:24:00,14.88,32.06,"FortPoint"
2021-10-20 05:30:00,14.87,32.06,"FortPoint"
2021-10-20 05:36:00,14.87,32.07,"FortPoint"
2021-10-20 05:42:00,14.88,32.06,"FortPoint"
2021-10-20 05:48:00,14.88,32.06,"FortPoint"
2021-10-20 05:54:00,14.88,32.06,"FortPoint"
2021-10-20 06:00:00,14.88,32.06,"FortPoint"
2021-10-20 06:06:00,14.88,32.07,"FortPoint"
2021-10-20 06:12:00,14.87,32.07,"FortPoint"
2021-10-20 06:18:00,14.83,32.09,"FortPoint"
2021-10-20 06:24:00,14.84,32.08,"FortPoint"
2021-10-20 06:30:00,14.83,32.09,"FortPoint"
2021-10-20 06:36:00,14.82,32.1,"FortPoint"
2021-10-20 06:42:00,14.82,32.09,"FortPoint"
2021-10-20 06:48:00,14.81,32.1,"FortPoint"
2021-10-20 06:54:00,14.78,32.12,"FortPoint"
2021-10-20 07:00:00,14.75,32.13,"FortPoint"
2021-10-20 07:06:00,14.75,32.13,"FortPoint"
2021-10-20 07:12:00,14.76,32.13,"FortPoint"
2021-10-20 07:18:00,14.76,32.13,"FortPoint"
2021-10-20 07:24:00,14.76,32.13,"FortPoint"
2021-10-20 07:30:00,14.75,32.13,"FortPoint"
2021-10-20 07:36:00,14.76,32.13,"FortPoint"
2021-10-20 07:42:00,14.75,32.14,"FortPoint"
2021-10-20 07:48:00,14.75,32.14,"FortPoint"
2021-10-20 07:54:00,14.74,32.14,"FortPoint"
2021-10-20 08:00:00,14.74,32.14,"FortPoint"
2021-10-20 08:06:00,14.75,32.14,"FortPoint"
2021-10-20 08:12:00,14.75,32.14,"FortPoint"
2021-10-20 08:18:00,14.74,32.14,"FortPoint"
2021-10-20 08:24:00,14.73,32.15,"FortPoint"
2021-10-20 08:30:00,14.74,32.15,"FortPoint"
2021-10-20 08:36:00,14.74,32.15,"FortPoint"
2021-10-20 08:42:00,14.72,32.16,"FortPoint"
2021-10-20 08:48:00,14.71,32.17,"FortPoint"
2021-10-20 08:54:00,14.71,32.17,"FortPoint"
2021-10-20 09:00:00,14.7,32.18,"FortPoint"
2021-10-20 09:06:00,14.7,32.17,"FortPoint"
2021-10-20 09:12:00,14.71,32.17,"FortPoint"
2021-10-20 09:18:00,14.69,32.18,"FortPoint"
2021-10-20 09:24:00,14.67,32.19,"FortPoint"
2021-10-20 09:30:00,14.67,32.19,"FortPoint"
2021-10-20 09:36:00,14.66,32.2,"FortPoint"
2021-10-20 09:42:00,14.66,32.2,"FortPoint"
2021-10-20 09:48:00,14.67,32.2,"FortPoint"
2021-10-20 09:54:00,14.66,32.2,"FortPoint"
2021-10-20 10:00:00,14.66,32.2,"FortPoint"
2021-10-20 10:06:00,14.66,32.2,"FortPoint"
2021-10-20 10:12:00,14.66,32.2,"FortPoint"
2021-10-20 10:18:00,14.66,32.21,"FortPoint"
2021-10-20 10:24:00,14.66,32.2,"FortPoint"
2021-10-20 10:30:00,14.66,32.21,"FortPoint"
2021-10-20 10:36:00,14.66,32.21,"FortPoint"
2021-10-20 10:42:00,14.67,32.21,"FortPoint"
2021-10-20 10:48:00,14.66,32.21,"FortPoint"
2021-10-20 10:54:00,14.67,32.21,"FortPoint"
2021-10-20 11:00:00,14.67,32.21,"FortPoint"
2021-10-20 11:06:00,14.68,32.2,"FortPoint"
2021-10-20 11:12:00,14.68,32.2,"FortPoint"
2021-10-20 11:18:00,14.69,32.2,"FortPoint"
2021-10-20 11:24:00,14.69,32.2,"FortPoint"
2021-10-20 11:30:00,14.69,32.2,"FortPoint"
2021-10-20 11:36:00,14.69,32.2,"FortPoint"
2021-10-20 11:42:00,14.69,32.2,"FortPoint"
2021-10-20 11:48:00,14.69,32.2,"FortPoint"
2021-10-20 11:54:00,14.7,32.2,"FortPoint"
2021-10-21 12:00:00,14.69,32.2,"FortPoint"
2021-10-21 12:06:00,14.69,32.2,"FortPoint"
2021-10-21 12:12:00,14.69,32.2,"FortPoint"
2021-10-21 12:18:00,14.7,32.2,"FortPoint"
2021-10-21 12:24:00,14.7,32.2,"FortPoint"
2021-10-21 12:30:00,14.71,32.19,"FortPoint"
2021-10-21 12:36:00,14.71,32.19,"FortPoint"
2021-10-21 12:42:00,14.71,32.19,"FortPoint"
2021-10-21 12:48:00,14.71,32.19,"FortPoint"
2021-10-21 12:54:00,14.71,32.19,"FortPoint"
2021-10-21 01:00:00,14.71,32.19,"FortPoint"
2021-10-21 01:06:00,14.71,32.19,"FortPoint"
2021-10-21 01:12:00,14.71,32.18,"FortPoint"
2021-10-21 01:18:00,14.73,32.16,"FortPoint"
2021-10-21 01:24:00,14.77,32.14,"FortPoint"
2021-10-21 01:30:00,14.77,32.16,"FortPoint"
2021-10-21 01:36:00,14.76,32.16,"FortPoint"
2021-10-21 01:42:00,14.75,32.17,"FortPoint"
2021-10-21 01:48:00,14.73,32.17,"FortPoint"
2021-10-21 01:54:00,14.73,32.15,"FortPoint"
2021-10-21 02:00:00,14.73,32.14,"FortPoint"
2021-10-21 02:06:00,14.75,32.12,"FortPoint"
2021-10-21 02:12:00,14.88,32.02,"FortPoint"
2021-10-21 02:18:00,14.97,32.01,"FortPoint"
2021-10-21 02:24:00,14.98,31.99,"FortPoint"
2021-10-21 02:30:00,15.08,31.98,"FortPoint"
2021-10-21 02:36:00,15.2,31.94,"FortPoint"
2021-10-21 02:42:00,15.16,31.92,"FortPoint"
2021-10-21 02:48:00,15.23,31.85,"FortPoint"
2021-10-21 02:54:00,15.16,31.82,"FortPoint"
2021-10-21 03:00:00,15.25,31.87,"FortPoint"
2021-10-21 03:06:00,15.22,31.9,"FortPoint"
2021-10-21 03:12:00,15.15,31.88,"FortPoint"
2021-10-21 03:18:00,15.16,31.87,"FortPoint"
2021-10-21 03:24:00,15.3,31.89,"FortPoint"
2021-10-21 03:30:00,15.27,31.9,"FortPoint"
2021-10-21 03:36:00,15.28,31.91,"FortPoint"
2021-10-21 03:42:00,15.27,31.88,"FortPoint"
2021-10-21 03:48:00,15.32,31.92,"FortPoint"
2021-10-21 03:54:00,15.32,31.92,"FortPoint"
2021-10-21 04:00:00,15.32,31.95,"FortPoint"
2021-10-21 04:06:00,15.31,31.93,"FortPoint"
2021-10-21 04:12:00,15.32,31.92,"FortPoint"
2021-10-21 04:18:00,15.35,31.92,"FortPoint"
2021-10-21 04:24:00,15.38,31.93,"FortPoint"
2021-10-21 04:30:00,15.35,31.91,"FortPoint"
2021-10-21 04:36:00,15.31,31.9,"FortPoint"
2021-10-21 04:42:00,15.35,31.93,"FortPoint"
2021-10-21 04:48:00,15.33,31.92,"FortPoint"
2021-10-21 04:54:00,15.37,31.94,"FortPoint"
2021-10-21 05:00:00,15.43,31.95,"FortPoint"
2021-10-21 05:06:00,15.43,31.93,"FortPoint"
2021-10-21 05:12:00,15.43,31.93,"FortPoint"
2021-10-21 05:18:00,15.42,31.94,"FortPoint"
2021-10-21 05:24:00,15.39,31.92,"FortPoint"
2021-10-21 05:30:00,15.38,31.89,"FortPoint"
2021-10-21 05:36:00,15.4,31.9,"FortPoint"
2021-10-21 05:42:00,15.44,31.91,"FortPoint"
2021-10-21 05:48:00,15.45,31.91,"FortPoint"
2021-10-21 05:54:00,15.44,31.91,"FortPoint"
2021-10-21 06:00:00,15.45,31.91,"FortPoint"
2021-10-21 06:06:00,15.46,31.92,"FortPoint"
2021-10-21 06:12:00,15.46,31.92,"FortPoint"
2021-10-21 06:18:00,15.46,31.93,"FortPoint"
2021-10-21 06:24:00,15.45,31.93,"FortPoint"
2021-10-21 06:30:00,15.42,31.94,"FortPoint"
2021-10-21 06:36:00,15.39,31.93,"FortPoint"
2021-10-21 06:42:00,15.37,31.93,"FortPoint"
2021-10-21 06:48:00,15.2,31.96,"FortPoint"
2021-10-21 06:54:00,15.15,31.96,"FortPoint"
2021-10-21 07:00:00,15.01,31.99,"FortPoint"
2021-10-21 07:06:00,14.99,32,"FortPoint"
2021-10-21 07:12:00,14.99,31.99,"FortPoint"
2021-10-21 07:18:00,14.98,32,"FortPoint"
2021-10-21 07:24:00,14.96,32.01,"FortPoint"
2021-10-21 07:30:00,14.93,32.02,"FortPoint"
2021-10-21 07:36:00,14.92,32.03,"FortPoint"
2021-10-21 07:42:00,14.9,32.04,"FortPoint"
2021-10-21 07:48:00,14.9,32.04,"FortPoint"
2021-10-21 07:54:00,14.87,32.05,"FortPoint"
2021-10-21 08:00:00,14.86,32.05,"FortPoint"
2021-10-21 08:06:00,14.86,32.05,"FortPoint"
2021-10-21 08:12:00,14.86,32.05,"FortPoint"
2021-10-21 08:18:00,14.85,32.05,"FortPoint"
2021-10-21 08:24:00,14.83,32.06,"FortPoint"
2021-10-21 08:30:00,14.82,32.07,"FortPoint"
2021-10-21 08:36:00,14.8,32.08,"FortPoint"
2021-10-21 08:42:00,14.79,32.09,"FortPoint"
2021-10-21 08:48:00,14.76,32.11,"FortPoint"
2021-10-21 08:54:00,14.74,32.12,"FortPoint"
2021-10-21 09:00:00,14.74,32.12,"FortPoint"
2021-10-21 09:06:00,14.73,32.13,"FortPoint"
2021-10-21 09:12:00,14.72,32.13,"FortPoint"
2021-10-21 09:18:00,14.72,32.14,"FortPoint"
2021-10-21 09:24:00,14.71,32.14,"FortPoint"
2021-10-21 09:30:00,14.72,32.13,"FortPoint"
2021-10-21 09:36:00,14.73,32.13,"FortPoint"
2021-10-21 09:42:00,14.73,32.13,"FortPoint"
2021-10-21 09:48:00,14.73,32.13,"FortPoint"
2021-10-21 09:54:00,14.74,32.13,"FortPoint"
2021-10-21 10:00:00,14.74,32.13,"FortPoint"
2021-10-21 10:06:00,14.74,32.13,"FortPoint"
2021-10-21 10:12:00,14.75,32.13,"FortPoint"
2021-10-21 10:18:00,14.75,32.12,"FortPoint"
2021-10-21 10:24:00,14.75,32.12,"FortPoint"
2021-10-21 10:30:00,14.75,32.12,"FortPoint"
2021-10-21 10:36:00,14.75,32.12,"FortPoint"
2021-10-21 10:42:00,14.75,32.12,"FortPoint"
2021-10-21 10:48:00,14.75,32.12,"FortPoint"
2021-10-21 10:54:00,14.75,32.12,"FortPoint"
2021-10-21 11:00:00,14.75,32.12,"FortPoint"
2021-10-21 11:06:00,14.75,32.11,"FortPoint"
2021-10-21 11:12:00,14.75,32.12,"FortPoint"
2021-10-21 11:18:00,14.75,32.12,"FortPoint"
2021-10-21 11:24:00,14.75,32.12,"FortPoint"
2021-10-21 11:30:00,14.75,32.11,"FortPoint"
2021-10-21 11:36:00,14.75,32.11,"FortPoint"
2021-10-21 11:42:00,14.75,32.11,"FortPoint"
2021-10-21 11:48:00,14.75,32.11,"FortPoint"
2021-10-21 11:54:00,14.74,32.12,"FortPoint"
2021-10-21 12:00:00,14.74,32.12,"FortPoint"
2021-10-21 12:06:00,14.74,32.12,"FortPoint"
2021-10-21 12:12:00,14.74,32.12,"FortPoint"
2021-10-21 12:18:00,14.74,32.12,"FortPoint"
2021-10-21 12:24:00,14.74,32.12,"FortPoint"
2021-10-21 12:30:00,14.74,32.12,"FortPoint"
2021-10-21 12:36:00,14.74,32.12,"FortPoint"
2021-10-21 12:42:00,14.75,32.11,"FortPoint"
2021-10-21 12:48:00,14.78,32.08,"FortPoint"
2021-10-21 12:54:00,14.78,32.08,"FortPoint"
2021-10-21 01:00:00,14.77,32.09,"FortPoint"
2021-10-21 01:06:00,14.77,32.1,"FortPoint"
2021-10-21 01:12:00,14.77,32.1,"FortPoint"
2021-10-21 01:18:00,14.77,32.09,"FortPoint"
2021-10-21 01:24:00,14.76,32.1,"FortPoint"
2021-10-21 01:30:00,14.76,32.1,"FortPoint"
2021-10-21 01:36:00,14.75,32.1,"FortPoint"
2021-10-21 01:42:00,14.74,32.11,"FortPoint"
2021-10-21 01:48:00,14.73,32.12,"FortPoint"
2021-10-21 01:54:00,14.73,32.12,"FortPoint"
2021-10-21 02:00:00,14.73,32.12,"FortPoint"
2021-10-21 02:06:00,14.72,32.13,"FortPoint"
2021-10-21 02:12:00,14.72,32.12,"FortPoint"
2021-10-21 02:18:00,14.72,32.13,"FortPoint"
2021-10-21 02:24:00,14.72,32.13,"FortPoint"
2021-10-21 02:30:00,14.75,32.04,"FortPoint"
2021-10-21 02:36:00,14.74,32.08,"FortPoint"
2021-10-21 02:42:00,14.75,32.06,"FortPoint"
2021-10-21 02:48:00,14.75,32.04,"FortPoint"
2021-10-21 02:54:00,14.77,32,"FortPoint"
2021-10-21 03:00:00,14.79,32,"FortPoint"
2021-10-21 03:06:00,14.8,31.98,"FortPoint"
2021-10-21 03:12:00,14.81,31.96,"FortPoint"
2021-10-21 03:18:00,14.82,31.95,"FortPoint"
2021-10-21 03:24:00,14.83,31.95,"FortPoint"
2021-10-21 03:30:00,14.82,31.94,"FortPoint"
2021-10-21 03:36:00,14.83,31.94,"FortPoint"
2021-10-21 03:42:00,14.83,31.95,"FortPoint"
2021-10-21 03:48:00,14.83,31.95,"FortPoint"
2021-10-21 03:54:00,14.82,31.95,"FortPoint"
2021-10-21 04:00:00,14.82,31.94,"FortPoint"
2021-10-21 04:06:00,14.82,31.95,"FortPoint"
2021-10-21 04:12:00,14.82,31.91,"FortPoint"
2021-10-21 04:18:00,14.82,31.91,"FortPoint"
2021-10-21 04:24:00,14.77,32.01,"FortPoint"
2021-10-21 04:30:00,14.76,32.01,"FortPoint"
2021-10-21 04:36:00,14.75,32.02,"FortPoint"
2021-10-21 04:42:00,14.75,32.09,"FortPoint"
2021-10-21 04:48:00,14.75,32.1,"FortPoint"
2021-10-21 04:54:00,14.77,32.07,"FortPoint"
2021-10-21 05:00:00,14.78,32.06,"FortPoint"
2021-10-21 05:06:00,14.78,32.05,"FortPoint"
2021-10-21 05:12:00,14.8,32.04,"FortPoint"
2021-10-21 05:18:00,14.81,32.03,"FortPoint"
2021-10-21 05:24:00,14.8,32.04,"FortPoint"
2021-10-21 05:30:00,14.8,32.05,"FortPoint"
2021-10-21 05:36:00,14.8,32.06,"FortPoint"
2021-10-21 05:42:00,14.8,32.06,"FortPoint"
2021-10-21 05:48:00,14.8,32.07,"FortPoint"
2021-10-21 05:54:00,14.81,32.02,"FortPoint"
2021-10-21 06:00:00,14.81,32.01,"FortPoint"
2021-10-21 06:06:00,14.83,32.02,"FortPoint"
2021-10-21 06:12:00,14.83,32.03,"FortPoint"
2021-10-21 06:18:00,14.83,32.03,"FortPoint"
2021-10-21 06:24:00,14.83,32.03,"FortPoint"
2021-10-21 06:30:00,14.82,32.04,"FortPoint"
2021-10-21 06:36:00,14.83,32.04,"FortPoint"
2021-10-21 06:42:00,14.82,32.04,"FortPoint"
2021-10-21 06:48:00,14.82,32.04,"FortPoint"
2021-10-21 06:54:00,14.81,32.04,"FortPoint"
2021-10-21 07:00:00,14.81,32.04,"FortPoint"
2021-10-21 07:06:00,14.81,32.05,"FortPoint"
2021-10-21 07:12:00,14.77,32.06,"FortPoint"
2021-10-21 07:18:00,14.77,32.06,"FortPoint"
2021-10-21 07:24:00,14.74,32.08,"FortPoint"
2021-10-21 07:30:00,14.76,32.07,"FortPoint"
2021-10-21 07:36:00,14.78,32.07,"FortPoint"
2021-10-21 07:42:00,14.79,32.07,"FortPoint"
2021-10-21 07:48:00,14.76,32.08,"FortPoint"
2021-10-21 07:54:00,14.76,32.08,"FortPoint"
2021-10-21 08:00:00,14.75,32.09,"FortPoint"
2021-10-21 08:06:00,14.74,32.09,"FortPoint"
2021-10-21 08:12:00,14.73,32.09,"FortPoint"
2021-10-21 08:18:00,14.74,32.09,"FortPoint"
2021-10-21 08:24:00,14.74,32.1,"FortPoint"
2021-10-21 08:30:00,14.74,32.1,"FortPoint"
2021-10-21 08:36:00,14.75,32.1,"FortPoint"
2021-10-21 08:42:00,14.76,32.1,"FortPoint"
2021-10-21 08:48:00,14.76,32.1,"FortPoint"
